,Country Name,Country Code,gdp_g,ir,gdp_gpc,gcf,igs,alpha
146,Eswatini,SWZ,12.9111040728149,7.54616477272771,8.6024612241179,23.930406831688,86.8913345611481,0.25084127573037673
147,Seychelles,SYC,10.2856546102043,1.58013544018057,9.62872732263354,24.2784526574564,50.7980363906772,0.285792053924792
148,Chad,TCD,4.88473510251038,-3.68913460441471,1.41520496915739,8.03107436981493,31.4086673592213,0.29178246409644487
149,Togo,TGO,4.06002168354857,-0.839403116952551,1.01211784684685,16.9601482854495,49.1890639481,0.24792337658811264
150,Thailand,THA,12.1905059866109,5.35546507986216,10.3048882144837,35.0661167116578,37.4854054733393,0.2918857198461023
151,Tajikistan,TJK,-6.50000066364703,3.34203359055792,-9.41835229704606,35.7142857142857,50.62195588319455,0.1315062121723401
152,Turkmenistan,TKM,-4.25531950689702,3.34203359055792,-6.79859413778901,35.7142857142857,50.62195588319455,0.1494383676016895
153,Timor-Leste,TLS,8.423243056202965,5.35546507986216,5.855500727639949,30.6830325980787,37.4854054733393,0.27013088223786363
154,Tonga,TON,0.389906810359648,4.07364364792932,-0.0590869687655697,20.4453244666941,62.8056935779131,0.20531090943695868
155,Trinidad and Tobago,TTO,-0.829914212231699,11.4321318133567,-1.74384745839674,25.7637333451277,41.0433705080545,0.21160822271856702
156,Tunisia,TUN,1.74669912824352,7.74088603961336,-0.565265405682837,23.9116153453112,47.6616023107645,0.22179939621809003
157,Tuvalu,TUV,-1.94779999999992,6.325957872643995,-3.82902774758782,23.2229044226286,59.6818923926582,0.18200455379090605
158,Tanzania,TZA,3.76444340906173,25.8498382611657,1.01155729172413,18.0423823249153,24.932350206233103,0.2758900580129352
159,Uganda,UGA,6.36194124395438,12.0539809491311,2.99392050621042,11.1362280233226,18.0932278199538,0.3143932236275415
160,Ukraine,UKR,3.87310321162344,17.149151997396,3.36751020466974,30.44341753019545,32.1402959775735,0.25020908371476963
161,Uruguay,URY,1.1039010238153,80.4474367280735,0.446963211095635,12.0664635543336,17.6996927371158,0.286157367577779
162,United States,USA,3.67223783573645,4.82700303008944,2.69776021537939,22.5137993257208,10.4763204634163,0.28853261943556274
163,Uzbekistan,UZB,3.09129397309778,3.34203359055792,0.512465733999392,35.7142857142857,50.62195588319455,0.2042331245980139
164,Vanuatu,VUT,1.53189352084379,7.74804905239702,-0.988105711609037,30.9758281110116,59.0085049239033,0.19191012186383022
165,Samoa,WSM,3.7073137000617,6.46256171146444,3.43922121977253,23.2229044226286,59.6818923926582,0.22925037721631628
166,South Africa,ZAF,2.39479511538406,14.730918284745,-0.980961324937027,21.3094797014767,18.9929250692496,0.26403740241293044
167,Zambia,ZMB,-1.02350178869868,123.40425531915,-3.62565179957343,18.0423823249153,24.932350206233103,0.2463070374104563
168,Zimbabwe,ZWE,5.1997664442377,12.0539809491311,2.23377362179518,15.0379805990418,21.7202595790772,0.29492286686266195
